data_carga,UF_PROPONENTE,COD_MUNIC_IBGE,MUNIC_PROPONENTE,NR_PROPOSTA,DIA_PROPOSTA,MODALIDADE,NR_CONVENIO,ANO_Convenio,DIA_ASSIN_CONV,SIT_CONVENIO,INSTRUMENTO_ATIVO,PROGRAMA,ACAO,VL_GLOBAL_CONV,VL_REPASSE_CONV,VL_CONTRAPARTIDA_CONV,VL_EMPENHADO_CONV,VL_DESEMBOLSADO_CONV,VL_SALDO_REMAN_TESOURO,VL_SALDO_REMAN_CONVENENTE,VL_RENDIMENTO_APLICACAO,VL_INGRESSO_CONTRAPARTIDA,VL_SALDO_CONTA,VALOR_GLOBAL_ORIGINAL_CONV,NOME_FORNECEDOR,IDENTIF_FORNECEDOR,ANO_pgto,CATEGORIA_SUGERIDA,CATEGORIA_ROTAS,Divisao,VALOR_AGREGADO,QTD_AGREGADA,soma_vlr_agregado,UNIDADE_ITEM_INVESTIMENTO_META,MAX_QUANTIDADE_M2,custoM2,MEDIANA_CUSTO_M2,M2_estimado,KM_estimado
2026-06-01 06:52:13,RS,4313904,PANAMBI,10471/2008,2008-11-19,CONVENIO,700974,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,0120 - Promoção do Desenvolvimento da Faixa de Fronteira,,154640.0,150000.0,4640.0,150000.0,150000.0,,,,4640.0,0.0,,SILVA MAQUINAS AGRICOLAS LTDA.,01837015000171,2009.0,Roçadeira,,Equipamentos,5500.0,1.0,,,,,97.08365950681366,,
2026-06-01 06:52:13,MG,3106200,BELO HORIZONTE,16676/2008,2008-11-29,CONVENIO,701245,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,150000.0,100000.0,50000.0,100000.0,100000.0,7660.99,15599.84,,50000.0,0.0,,METTA - COMERCIO DISTRIBUICAO E INTERMEDIACAO DE PRODUTOS LTDA - ME,09522550000145,2010.0,"Deslocamento (Diárias, Passagens, Locação e Combustível)",,Outros,3500.0,0.0,,,,,97.08365950681366,,
2026-06-01 06:52:13,MG,3106200,BELO HORIZONTE,16676/2008,2008-11-29,CONVENIO,701245,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,150000.0,100000.0,50000.0,100000.0,100000.0,7660.99,15599.84,,50000.0,0.0,,METTA - COMERCIO DISTRIBUICAO E INTERMEDIACAO DE PRODUTOS LTDA - ME,09522550000145,2010.0,Materiais de obras,,Outros,15760.0,0.0,,,,,97.08365950681366,,
2026-06-01 06:52:13,MG,3106200,BELO HORIZONTE,16676/2008,2008-11-29,CONVENIO,701245,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,150000.0,100000.0,50000.0,100000.0,100000.0,7660.99,15599.84,,50000.0,0.0,,METTA - COMERCIO DISTRIBUICAO E INTERMEDIACAO DE PRODUTOS LTDA - ME,09522550000145,2010.0,Mobiliário e Equipamentos de Escritório,,Outros,299.0,0.0,,,,,97.08365950681366,,
2026-06-01 06:52:13,MG,3106200,BELO HORIZONTE,16676/2008,2008-11-29,CONVENIO,701245,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,150000.0,100000.0,50000.0,100000.0,100000.0,7660.99,15599.84,,50000.0,0.0,,METTA - COMERCIO DISTRIBUICAO E INTERMEDIACAO DE PRODUTOS LTDA - ME,09522550000145,2010.0,Máquinas e equipamentos diversos,,Outros,30146.0,0.0,,,,,97.08365950681366,,
2026-06-01 06:52:13,MG,3106200,BELO HORIZONTE,16676/2008,2008-11-29,CONVENIO,701245,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,150000.0,100000.0,50000.0,100000.0,100000.0,7660.99,15599.84,,50000.0,0.0,,METTA - COMERCIO DISTRIBUICAO E INTERMEDIACAO DE PRODUTOS LTDA - ME,09522550000145,2010.0,OUTROS / NAO CLASSIFICADO,,Outros,51935.0,0.0,,,,,97.08365950681366,,
2026-06-01 06:52:13,MG,3106200,BELO HORIZONTE,16676/2008,2008-11-29,CONVENIO,701245,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,150000.0,100000.0,50000.0,100000.0,100000.0,7660.99,15599.84,,50000.0,0.0,,METTA - COMERCIO DISTRIBUICAO E INTERMEDIACAO DE PRODUTOS LTDA - ME,09522550000145,2010.0,Outros implementos agrícolas,,Equipamentos,1260.0,1.0,,,,,97.08365950681366,,
2026-06-01 06:52:13,MG,3106200,BELO HORIZONTE,16676/2008,2008-11-29,CONVENIO,701245,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,150000.0,100000.0,50000.0,100000.0,100000.0,7660.99,15599.84,,50000.0,0.0,,METTA - COMERCIO DISTRIBUICAO E INTERMEDIACAO DE PRODUTOS LTDA - ME,09522550000145,2010.0,Outros serviços,,Outros,6899.0,0.0,,,,,97.08365950681366,,
2026-06-01 06:52:13,MG,3106200,BELO HORIZONTE,16676/2008,2008-11-29,CONVENIO,701245,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,150000.0,100000.0,50000.0,100000.0,100000.0,7660.99,15599.84,,50000.0,0.0,,STELLANTIS AUTOMOVEIS BRASIL LTDA.,16701716000156,2010.0,Carreta agrícola,,Equipamentos,25681.99,1.0,,,,,97.08365950681366,,
2026-06-01 06:52:13,RS,4314076,PASSO DO SOBRADO,11074/2008,2008-11-20,CONVENIO,701270,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,112800.16,109416.16,3384.0,109416.16,109416.16,10347.55,,,2776.59,0.0,,ASSOCIACAO PRO-ENSINO EM SANTA CRUZ DO SUL - APESC,95438412000114,2010.0,OUTROS / NAO CLASSIFICADO,Produção e Processamento de Laticínios,Outros,25132.2,0.0,,,,,97.08365950681366,,
2026-06-01 06:52:13,RS,4314076,PASSO DO SOBRADO,11074/2008,2008-11-20,CONVENIO,701270,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,112800.16,109416.16,3384.0,109416.16,109416.16,10347.55,,,2776.59,0.0,,ASSOCIACAO PRO-ENSINO EM SANTA CRUZ DO SUL - APESC,95438412000114,2011.0,OUTROS / NAO CLASSIFICADO,Produção e Processamento de Laticínios,Outros,46151.8,0.0,,,,,97.08365950681366,,
2026-06-01 06:52:13,RS,4314076,PASSO DO SOBRADO,11074/2008,2008-11-20,CONVENIO,701270,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,112800.16,109416.16,3384.0,109416.16,109416.16,10347.55,,,2776.59,0.0,,ASSOCIACAO PRO-ENSINO EM SANTA CRUZ DO SUL - APESC,95438412000114,2011.0,Outros serviços,Produção e Processamento de Laticínios,Outros,2100.0,0.0,,,,,97.08365950681366,,
2026-06-01 06:52:13,RS,4314076,PASSO DO SOBRADO,11074/2008,2008-11-20,CONVENIO,701270,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,112800.16,109416.16,3384.0,109416.16,109416.16,10347.55,,,2776.59,0.0,,EMPRESA DE MINERACAO ARAUJO LTDA,87531471000295,2012.0,OUTROS / NAO CLASSIFICADO,Produção e Processamento de Laticínios,Outros,6600.0,0.0,,,,,97.08365950681366,,
2026-06-01 06:52:13,RS,4314076,PASSO DO SOBRADO,11074/2008,2008-11-20,CONVENIO,701270,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,112800.16,109416.16,3384.0,109416.16,109416.16,10347.55,,,2776.59,0.0,,JACOBSEN & WINCK LTDA,95115721000153,2012.0,"Deslocamento (Diárias, Passagens, Locação e Combustível)",Produção e Processamento de Laticínios,Outros,763.0,0.0,,,,,97.08365950681366,,
2026-06-01 06:52:13,RS,4314076,PASSO DO SOBRADO,11074/2008,2008-11-20,CONVENIO,701270,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,112800.16,109416.16,3384.0,109416.16,109416.16,10347.55,,,2776.59,0.0,,ROSIMERI B. W. SCHUSTER & CIA LTDA,07859158000160,2012.0,OUTROS / NAO CLASSIFICADO,Produção e Processamento de Laticínios,Outros,19153.0,0.0,,,,,97.08365950681366,,
2026-06-01 06:52:13,MG,3106200,BELO HORIZONTE,15904/2008,2008-11-28,CONVENIO,701426,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,180000.0,120000.0,60000.0,120000.0,120000.0,55252.98,1546.51,,60000.0,0.0,,BAMAQ SA BANDEIRANTES MAQUINAS E EQUIPAMENTOS,18209965000154,2010.0,Trator agrícola,,Equipamentos,129700.0,1.0,,,,,97.08365950681366,,
2026-06-01 06:52:13,MG,3106200,BELO HORIZONTE,16290/2008,2008-11-28,CONVENIO,701429,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,150000.0,100000.0,50000.0,100000.0,100000.0,11578.98,33482.28,,50000.0,0.0,,HAUBERT INDUSTRIA E COMERCIO DE EQUIPAMENTOS EM INOX LTDA - EPP,02195357000106,2010.0,OUTROS / NAO CLASSIFICADO,Produção e Processamento de Laticínios,Outros,30948.0,0.0,,,,,97.08365950681366,,
2026-06-01 06:52:13,SC,4204202,CHAPECÓ,23223/2008,2008-12-09,CONVENIO,701536,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,260822.16,252997.5,7824.66,252997.5,252997.5,197665.0,,,7824.66,0.0,,CBA INFORMATICA LTDA,80156326000141,2010.0,Bens de Tecnologia da Informação,,Outros,3900.0,0.0,,,,,97.08365950681366,,
2026-06-01 06:52:13,SC,4204202,CHAPECÓ,23223/2008,2008-12-09,CONVENIO,701536,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,260822.16,252997.5,7824.66,252997.5,252997.5,197665.0,,,7824.66,0.0,,F V ASSIS,07155490000144,2010.0,Máquinas e equipamentos diversos,,Outros,8300.0,0.0,,,,,97.08365950681366,,
2026-06-01 06:52:13,SC,4204202,CHAPECÓ,23223/2008,2008-12-09,CONVENIO,701536,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,260822.16,252997.5,7824.66,252997.5,252997.5,197665.0,,,7824.66,0.0,,BERNAUER AQUACULTURA LTDA,00065584000183,2011.0,Materiais de obras,,Outros,9600.0,0.0,,,,,97.08365950681366,,
2026-06-01 06:52:13,SC,4204202,CHAPECÓ,23223/2008,2008-12-09,CONVENIO,701536,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,260822.16,252997.5,7824.66,252997.5,252997.5,197665.0,,,7824.66,0.0,,GERTI IVO SCHICK - ME,07324554000193,2011.0,Máquinas e equipamentos diversos,,Outros,185.0,0.0,,,,,97.08365950681366,,
2026-06-01 06:52:13,SC,4204202,CHAPECÓ,23223/2008,2008-12-09,CONVENIO,701536,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,260822.16,252997.5,7824.66,252997.5,252997.5,197665.0,,,7824.66,0.0,,GERTI IVO SCHICK - ME,07324554000193,2011.0,Outros implementos agrícolas,,Equipamentos,3150.0,3.0,,,,,97.08365950681366,,
2026-06-01 06:52:13,SC,4204202,CHAPECÓ,23223/2008,2008-12-09,CONVENIO,701536,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,260822.16,252997.5,7824.66,252997.5,252997.5,197665.0,,,7824.66,0.0,,GOLD COMERCIO DE EQUIPAMENTOS EIRELI,11464383000175,2011.0,OUTROS / NAO CLASSIFICADO,,Outros,2100.0,0.0,,,,,97.08365950681366,,
2026-06-01 06:52:13,SC,4204202,CHAPECÓ,23223/2008,2008-12-09,CONVENIO,701536,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,260822.16,252997.5,7824.66,252997.5,252997.5,197665.0,,,7824.66,0.0,,K.C.R. INDUSTRIA E COMERCIO DE EQUIPAMENTOS LTDA,09251627000190,2011.0,Máquinas e equipamentos diversos,,Outros,1980.0,0.0,,,,,97.08365950681366,,
2026-06-01 06:52:13,SC,4204202,CHAPECÓ,23223/2008,2008-12-09,CONVENIO,701536,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,260822.16,252997.5,7824.66,252997.5,252997.5,197665.0,,,7824.66,0.0,,PARALELAS COMERCIO DE MATERIAIS E EQUIPAMENTOS LTDA,07555459000109,2011.0,Outros implementos agrícolas,,Equipamentos,9510.0,1.0,,,,,97.08365950681366,,
2026-06-01 06:52:13,SC,4204202,CHAPECÓ,23223/2008,2008-12-09,CONVENIO,701536,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,260822.16,252997.5,7824.66,252997.5,252997.5,197665.0,,,7824.66,0.0,,TX. SAUTHER - INDUSTRIA E COMERCIO DE REDES LTDA. - EPP,05532606000191,2011.0,OUTROS / NAO CLASSIFICADO,,Outros,15466.0,0.0,,,,,97.08365950681366,,
2026-06-01 06:52:13,SC,4204202,CHAPECÓ,23223/2008,2008-12-09,CONVENIO,701536,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,260822.16,252997.5,7824.66,252997.5,252997.5,197665.0,,,7824.66,0.0,,TX. SAUTHER - INDUSTRIA E COMERCIO DE REDES LTDA. - EPP,05532606000191,2011.0,Outros implementos agrícolas,,Equipamentos,56215.0,62.0,,,,,97.08365950681366,,
2026-06-01 06:52:13,SC,4204202,CHAPECÓ,23318/2008,2008-12-09,CONVENIO,701540,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,546622.81,530224.13,16398.68,530224.13,530224.13,347189.75,,,16398.68,0.0,,BRASILVEICULOS COMPANHIA DE SEGUROS,01356570000181,2011.0,Outros serviços,Fruticultura e Polpa de Frutas,Outros,1997.54,0.0,,,,,97.08365950681366,,
2026-06-01 06:52:13,SC,4204202,CHAPECÓ,23318/2008,2008-12-09,CONVENIO,701540,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,546622.81,530224.13,16398.68,530224.13,530224.13,347189.75,,,16398.68,0.0,,CASA DOS MOTORES CHAPECO LTDA,01605298000126,2011.0,Máquinas e equipamentos diversos,Fruticultura e Polpa de Frutas,Outros,91875.0,0.0,,,,,97.08365950681366,,
2026-06-01 06:52:13,SC,4204202,CHAPECÓ,23318/2008,2008-12-09,CONVENIO,701540,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,546622.81,530224.13,16398.68,530224.13,530224.13,347189.75,,,16398.68,0.0,,CASA DOS MOTORES CHAPECO LTDA,01605298000126,2011.0,OUTROS / NAO CLASSIFICADO,Fruticultura e Polpa de Frutas,Outros,3133.0,0.0,,,,,97.08365950681366,,
2026-06-01 06:52:13,SC,4204202,CHAPECÓ,23318/2008,2008-12-09,CONVENIO,701540,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,546622.81,530224.13,16398.68,530224.13,530224.13,347189.75,,,16398.68,0.0,,CASA DOS MOTORES CHAPECO LTDA,01605298000126,2011.0,Roçadeira,Fruticultura e Polpa de Frutas,Equipamentos,38250.0,1.0,,,,,97.08365950681366,,
2026-06-01 06:52:13,SC,4204202,CHAPECÓ,23318/2008,2008-12-09,CONVENIO,701540,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,546622.81,530224.13,16398.68,530224.13,530224.13,347189.75,,,16398.68,0.0,,DESPACHANTE BATTIROLA S/S LTDA,07373703000104,2011.0,Outros serviços,Fruticultura e Polpa de Frutas,Outros,996.0,0.0,,,,,97.08365950681366,,
2026-06-01 06:52:13,SC,4204202,CHAPECÓ,23318/2008,2008-12-09,CONVENIO,701540,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,546622.81,530224.13,16398.68,530224.13,530224.13,347189.75,,,16398.68,0.0,,FENOSUL COMERCIAL AGRICOLA LTDA - EPP,01131363000129,2011.0,Máquinas e equipamentos diversos,Fruticultura e Polpa de Frutas,Outros,13750.0,0.0,,,,,97.08365950681366,,
2026-06-01 06:52:13,SC,4204202,CHAPECÓ,23318/2008,2008-12-09,CONVENIO,701540,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,546622.81,530224.13,16398.68,530224.13,530224.13,347189.75,,,16398.68,0.0,,FINARDI INDUSTRIA E COMERCIO DE MAQUINAS AGRICOLAS LTDA.,08916129000156,2011.0,Outros implementos agrícolas,Fruticultura e Polpa de Frutas,Equipamentos,19500.0,3.0,,,,,97.08365950681366,,
2026-06-01 06:52:13,SC,4204202,CHAPECÓ,23318/2008,2008-12-09,CONVENIO,701540,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,546622.81,530224.13,16398.68,530224.13,530224.13,347189.75,,,16398.68,0.0,,HOTEL NACIONAL INN LTDA - EPP,67436923000161,2011.0,"Deslocamento (Diárias, Passagens, Locação e Combustível)",Fruticultura e Polpa de Frutas,Outros,3796.0,0.0,,,,,97.08365950681366,,
2026-06-01 06:52:13,SC,4204202,CHAPECÓ,23318/2008,2008-12-09,CONVENIO,701540,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,546622.81,530224.13,16398.68,530224.13,530224.13,347189.75,,,16398.68,0.0,,IRMAOS DE MARCO SA COMERCIO DE VEICULOS E PECAS,83297036000106,2011.0,Aquisição de Veículos (Frota Leve),Fruticultura e Polpa de Frutas,Equipamentos,39900.0,1.0,,,,,97.08365950681366,,
2026-06-01 06:52:13,SC,4204202,CHAPECÓ,23318/2008,2008-12-09,CONVENIO,701540,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,546622.81,530224.13,16398.68,530224.13,530224.13,347189.75,,,16398.68,0.0,,ITASUL IMPORTACAO E INSTRUMENTAL TECNICO LTDA,92690338000130,2011.0,Máquinas e equipamentos diversos,Fruticultura e Polpa de Frutas,Outros,2100.0,0.0,,,,,97.08365950681366,,
2026-06-01 06:52:13,SC,4204202,CHAPECÓ,23318/2008,2008-12-09,CONVENIO,701540,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,546622.81,530224.13,16398.68,530224.13,530224.13,347189.75,,,16398.68,0.0,,JAIRO ANTONIO ZANATTA,03843541000170,2011.0,Mobiliário e Equipamentos de Escritório,Fruticultura e Polpa de Frutas,Outros,3997.0,0.0,,,,,97.08365950681366,,
2026-06-01 06:52:13,SC,4204202,CHAPECÓ,23318/2008,2008-12-09,CONVENIO,701540,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,546622.81,530224.13,16398.68,530224.13,530224.13,347189.75,,,16398.68,0.0,,JUANA MARA VIEIRA EIRELI,13172949000110,2011.0,Materiais de obras,Fruticultura e Polpa de Frutas,Outros,500.0,0.0,,,,,97.08365950681366,,
2026-06-01 06:52:13,SC,4204202,CHAPECÓ,23318/2008,2008-12-09,CONVENIO,701540,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,546622.81,530224.13,16398.68,530224.13,530224.13,347189.75,,,16398.68,0.0,,JUANA MARA VIEIRA EIRELI,13172949000110,2011.0,OUTROS / NAO CLASSIFICADO,Fruticultura e Polpa de Frutas,Outros,957.0,0.0,,,,,97.08365950681366,,
2026-06-01 06:52:13,SC,4204202,CHAPECÓ,23318/2008,2008-12-09,CONVENIO,701540,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,546622.81,530224.13,16398.68,530224.13,530224.13,347189.75,,,16398.68,0.0,,JUANA MARA VIEIRA EIRELI,13172949000110,2011.0,Outros implementos agrícolas,Fruticultura e Polpa de Frutas,Equipamentos,6701.5,55.0,,,,,97.08365950681366,,
2026-06-01 06:52:13,SC,4204202,CHAPECÓ,23318/2008,2008-12-09,CONVENIO,701540,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,546622.81,530224.13,16398.68,530224.13,530224.13,347189.75,,,16398.68,0.0,,LEODIR JOSE SCHEIBEL,***41760***,2011.0,OUTROS / NAO CLASSIFICADO,Fruticultura e Polpa de Frutas,Outros,2637.9,0.0,,,,,97.08365950681366,,
2026-06-01 06:52:13,SC,4204202,CHAPECÓ,23318/2008,2008-12-09,CONVENIO,701540,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,546622.81,530224.13,16398.68,530224.13,530224.13,347189.75,,,16398.68,0.0,,MADEREIRA GAMBETA LTDA ME,73453367000134,2011.0,Materiais de obras,Fruticultura e Polpa de Frutas,Outros,19000.0,0.0,,,,,97.08365950681366,,
2026-06-01 06:52:13,SC,4204202,CHAPECÓ,23318/2008,2008-12-09,CONVENIO,701540,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,546622.81,530224.13,16398.68,530224.13,530224.13,347189.75,,,16398.68,0.0,,MARILISE KOZOROSKI GIORGETTA - ME,03158130000145,2011.0,Outros implementos agrícolas,Fruticultura e Polpa de Frutas,Equipamentos,23992.0,2.0,,,,,97.08365950681366,,
2026-06-01 06:52:13,SC,4204202,CHAPECÓ,23318/2008,2008-12-09,CONVENIO,701540,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,546622.81,530224.13,16398.68,530224.13,530224.13,347189.75,,,16398.68,0.0,,MEDIANE COMERCIO DE PRODUTOS EM GERAL EIRELI,05478336000188,2011.0,Bens de Tecnologia da Informação,Fruticultura e Polpa de Frutas,Outros,11600.0,0.0,,,,,97.08365950681366,,
2026-06-01 06:52:13,SC,4204202,CHAPECÓ,23318/2008,2008-12-09,CONVENIO,701540,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,546622.81,530224.13,16398.68,530224.13,530224.13,347189.75,,,16398.68,0.0,,MEDIANE COMERCIO DE PRODUTOS EM GERAL EIRELI,05478336000188,2011.0,Máquinas e equipamentos diversos,Fruticultura e Polpa de Frutas,Outros,1671.0,0.0,,,,,97.08365950681366,,
2026-06-01 06:52:13,SC,4204202,CHAPECÓ,23318/2008,2008-12-09,CONVENIO,701540,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,546622.81,530224.13,16398.68,530224.13,530224.13,347189.75,,,16398.68,0.0,,MUNDIAL - EQUIPAMENTOS PARA ESCRITORIO LTDA.,06057066000102,2011.0,Bens de Tecnologia da Informação,Fruticultura e Polpa de Frutas,Outros,5974.0,0.0,,,,,97.08365950681366,,
2026-06-01 06:52:13,SC,4219309,VIDEIRA,16695/2008,2008-11-29,CONVENIO,701571,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,600000.0,500000.0,100000.0,500000.0,500000.0,2546.45,,,100000.0,,,MANTOMAC COM DE PECAS E SERVICOS LTDA,79879318000144,2009.0,Motoniveladora,,Equipamentos,600000.0,1.0,,,,,97.08365950681366,,
2026-06-01 06:52:13,RS,4308508,FREDERICO WESTPHALEN,27708/2008,2008-12-16,CONVENIO,701882,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,0120 - Promoção do Desenvolvimento da Faixa de Fronteira,,103500.0,100000.0,3500.0,100000.0,100000.0,6158.42,,,3465.0,0.0,,PALMITRAC PALMEIRA DAS MISSOES TRATORES LTDA,88502760000148,2009.0,Trator agrícola,,Equipamentos,93456.0,1.0,,,,,97.08365950681366,,
2026-06-01 06:52:13,PR,4123709,SANTA ISABEL DO IVAÍ,27380/2008,2008-12-16,CONVENIO,702079,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,0120 - Promoção do Desenvolvimento da Faixa de Fronteira,,104000.0,100000.0,4000.0,100000.0,100000.0,4624.14,,,4000.0,0.0,,EQUAGRIL EQUIPAMENTOS AGRICOLAS LTDA.,77310589001716,2009.0,Outros implementos agrícolas,,Equipamentos,10000.0,1.0,,,,,97.08365950681366,,
2026-06-01 06:52:13,PR,4123709,SANTA ISABEL DO IVAÍ,27380/2008,2008-12-16,CONVENIO,702079,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,0120 - Promoção do Desenvolvimento da Faixa de Fronteira,,104000.0,100000.0,4000.0,100000.0,100000.0,4624.14,,,4000.0,0.0,,EQUAGRIL EQUIPAMENTOS AGRICOLAS LTDA.,77310589001716,2009.0,Trator agrícola,,Equipamentos,90000.0,1.0,,,,,97.08365950681366,,
2026-06-01 06:52:13,AC,1200104,BRASILEIA,5071/2008,2008-11-04,CONVENIO,702300,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,0120 - Promoção do Desenvolvimento da Faixa de Fronteira,,309278.35,300000.0,9278.35,300000.0,300000.0,5190.05,,,9278.35,0.0,,GESPP CONSTRCOES LTDA,05502632000177,2011.0,Outras obras e instalações,,Obras,187841.01,1.0,,,,,97.08365950681366,,
2026-06-01 06:52:13,AC,1200104,BRASILEIA,5071/2008,2008-11-04,CONVENIO,702300,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,0120 - Promoção do Desenvolvimento da Faixa de Fronteira,,309278.35,300000.0,9278.35,300000.0,300000.0,5190.05,,,9278.35,0.0,,GESPP CONSTRCOES LTDA,05502632000177,2012.0,Outras obras e instalações,,Obras,91354.68,1.0,,,,,97.08365950681366,,
